LIBNAME,CITY,STABR,LATITUDE,LONGITUD,log_VISITS,HRS_OPEN,gwr_local_r2,gwr_predictions,gwr_residuals,gwr_std_residuals,gwr_coef_intercept,gwr_coef_log_TOTSTAFF,gwr_coef_log_TOTINCM,gwr_coef_HRS_OPEN,gwr_coef_log_TOTCOLL,gwr_coef_log_TOTSTAFF_cv,gwr_coef_log_TOTINCM_cv,gwr_coef_HRS_OPEN_cv,gwr_coef_log_TOTCOLL_cv
ELGIN PUBLIC LIBRARY,ELGIN,IA,42.9566188,-91.62950262,8.385032287813898,1377,0.9148151287004518,8.75327621460425,-0.36824392679035256,-0.7098295696791806,10.20575133966336,0.0354823392008206,0.9369723314658798,0.628551010810674,0.7927322662299171,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
FAYETTE COMMUNITY LIBRARY,FAYETTE,IA,42.84323051,-91.80291523,8.904765846682814,1788,0.9149595167998139,8.914981745977997,-0.010215899295182851,-0.01969223895636415,10.265547947070713,-0.0455450973652978,0.9753028870184501,0.8728049960541794,0.7841488600255637,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
HAWKEYE PUBLIC LIBRARY,HAWKEYE,IA,42.93839114,-91.9500092,7.1252830915107115,1040,0.9168205755750799,7.252950297547018,-0.12766720603630688,-0.24609219957207226,10.344283478837722,-0.0782738365931914,1.0000362849295652,1.3267300766227874,0.7269471602351029,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
ARLINGTON PUBLIC LIBRARY,ARLINGTON,IA,42.74904742,-91.67173492,7.643003635560718,1025,0.9123505389087236,7.74311367359208,-0.10011003803136198,-0.19297280972355138,10.200463910642753,0.007459999490477584,0.8984161528107584,0.5677423376553894,0.8458110671313818,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
MAYNARD COMMUNITY LIBRARY,MAYNARD,IA,42.77382458,-91.87973722,8.37655086161377,1560,0.9139319553543908,8.489859069394385,-0.11330820778061401,-0.2184136940724682,10.302829926489373,-0.07140752676896878,0.9754605044409203,1.0396044147963301,0.778367184902625,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
OELWEIN PUBLIC LIBRARY,OELWEIN,IA,42.6786122,-91.90996035,10.194065428099934,2938,0.9117036641538382,10.368848457196922,-0.17478302909698762,-0.3369129897470689,10.305411602211342,-0.08931168792694216,0.974940914928626,1.034890500765275,0.7855471699858791,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
WADENA PUBLIC LIBRARY,WADENA,IA,42.83996564,-91.65691035,7.544861068658458,730,0.9134059252845997,7.124657170920867,0.4202038977375908,0.8099879732121161,10.204528257852749,0.01995576511159379,0.9128553132117656,0.6012790047695844,0.8240540570300807,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
WESTGATE PUBLIC LIBRARY,WESTGATE,IA,42.76965048,-91.99512886,7.191429330036379,1040,0.9126924968658787,7.106282403933051,0.08514692610332819,0.16412981048249534,10.389004262990879,-0.09937255647887307,0.9708768007619275,1.4875935163485101,0.7499418650167896,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
CONRAD PUBLIC LIBRARY,CONRAD,IA,42.22502103,-92.87448985,9.417435838868785,2087,0.8640584006444916,9.419452481516476,-0.0020166426476908583,-0.0038872944770167164,10.247219439320334,-0.3227129617732376,0.9330661566384743,0.803433074623354,0.9398140348217663,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
KLING MEMORIAL LIBRARY,GRUNDY CENTER,IA,42.360726,-92.77261249,9.904586947979428,2132,0.8627385822435544,9.958076755195695,-0.05348980721626617,-0.10310732662852777,10.336191159157293,-0.2869334157273655,0.8812917001738606,1.2197051583291068,0.9361367497911691,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
REINBECK PUBLIC LIBRARY,REINBECK,IA,42.3237308,-92.59966776,9.579348943073732,1872,0.8681255412328104,9.329468443024528,0.2498805000492048,0.4816714001698301,10.438234498828349,-0.3299169109383648,1.0157548624887365,1.7046498833352473,0.7982767502177319,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
WELLSBURG PUBLIC LIBRARY,WELLSBURG,IA,42.43534699,-92.92629745,9.55874117946267,1660,0.8631302855949723,9.071327080622147,0.48741409884052267,0.9395428270905514,10.299745220995247,-0.21354077405988872,0.6887406525852505,1.0721331767666382,1.076777288530846,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
MEEHAN MEMORIAL LANSING PUBLIC LIBRARY,LANSING,IA,43.36174092,-91.22088837,8.554874258383926,1538,0.9074055423716301,7.986170434810627,0.5687038235732986,1.0962374692244758,10.166599393999347,0.18069210461025714,0.8759030773392356,0.511174757314714,0.777586049984597,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
CRESCO PUBLIC LIBRARY,CRESCO,IA,43.37570357,-92.11585409,9.826228466989177,2410,0.9219472130528247,9.835495995749243,-0.009267528760066313,-0.01786415327765195,10.292017803645118,-0.031340473132307256,1.0100976538262312,1.3971234530303762,0.6300350022361251,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
ELMA PUBLIC LIBRARY,ELMA,IA,43.24479257,-92.43585311,8.650499558724462,2050,0.9088640622383546,8.271338729140307,0.37916082958415487,0.7308730678840156,10.396092772107066,0.053403760081915295,0.7287819688940633,1.847091543536574,0.7859039615318852,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
LIME SPRINGS PUBLIC LIBRARY,LIME SPRINGS,IA,43.44896631,-92.28092947,8.38022733634308,2028,0.9201597606476296,8.383504184798015,-0.003276848454936143,-0.006316476008022378,10.261365242012364,0.012475424874723959,0.9188341906284354,1.3008206729908003,0.679633480207873,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
CALMAR PUBLIC LIBRARY,CALMAR,IA,43.18263712,-91.86588662,8.193400231952097,1674,0.9206589842718291,8.180482763005118,0.012917468946978872,0.024899803518547564,10.26746149729479,-0.046583441752557145,1.0465592584898067,1.0844643423248397,0.6797878406266205,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
DECORAH PUBLIC LIBRARY,DECORAH,IA,43.30301612,-91.7871342,11.075598103713281,2808,0.9195991825690508,11.030593614928433,0.04500448878484775,0.08675096745306844,10.232676848615306,-0.028388560487724146,1.0607097574768298,0.9697062765132367,0.6638021538271337,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
FORT ATKINSON PUBLIC LIBRARY,FORT ATKINSON,IA,43.1446383,-91.93656853,7.652070746116482,1176,0.9211726358772746,7.777130231382489,-0.1250594852660072,-0.24106553877046966,10.305131708288108,-0.063701659327606,1.0424265085910367,1.2602753868413215,0.6752743347475353,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
OSSIAN PUBLIC LIBRARY,OSSIAN,IA,43.1461289,-91.7662765,7.905810312658931,1248,0.919416946607142,8.021915674547417,-0.11610536188848553,-0.22380550790093404,10.244567570085165,-0.02820848280981486,1.039858092330947,0.9156191700737293,0.7041405846192814,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
SHELDON PUBLIC LIBRARY,SHELDON,IA,43.17971904,-95.85385827,9.317938382574201,2336,0.8647656574111056,9.823584055146881,-0.5056456725726797,-0.974686136172846,10.192944726081642,0.5793356697301567,0.6347378733229707,-0.36318380139583184,0.796196408781183,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
ALBERT CITY PUBLIC LIBRARY,ALBERT CITY,IA,42.78164146,-94.94925763,8.501267040865978,1712,0.8665508520604278,7.988001286834042,0.5132657540319352,0.9893746585071819,10.43188276575917,0.33109867537726956,0.7755297953226193,1.107467077682616,0.6201967479618993,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
ALTA COMMUNITY LIBRARY,ALTA,IA,42.66466316,-95.30426333,9.33970057728189,1616,0.86997303113268,8.95958179396436,0.38011878331753124,0.7327196262027418,10.24586164621357,0.38219853649096647,0.8699723578619657,-0.16089760411050175,0.665712676685756,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
LINN GROVE PUBLIC LIBRARY,LINN GROVE,IA,42.89193867,-95.24686507,6.386879319362645,728,0.8746466818354377,6.963242348243628,-0.5763630288809827,-1.1110014069627705,10.257287784886861,0.34174046589881596,0.8516612619824554,0.04493797969084565,0.6795948934649262,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
MARATHON PUBLIC LIBRARY,MARATHON,IA,42.8615912,-94.98579284,6.311734809152915,470,0.8697439962612677,7.833885715525621,-1.5221509063727066,-2.9341087367679566,10.372898721213058,0.32678329827972336,0.7816214560453856,0.8236006795926973,0.6470810107409127,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
NEWELL PUBLIC LIBRARY,NEWELL,IA,42.6054552,-95.00172902,8.651549243915316,1215,0.8631442182096142,8.212782809250374,0.4387664346649416,0.8457692492650318,10.478992096360912,0.34146436403845937,0.8083353966435972,1.201181813627221,0.5834588391428115,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
SIOUX RAPIDS MEMORIAL LIBRARY,SIOUX RAPIDS,IA,42.89245198,-95.15000254,7.980023592310645,1421,0.8738879951193931,8.00561431613952,-0.025590723828874395,-0.04932885829661038,10.292050667087773,0.3261022111201331,0.8316037096394713,0.30490657611798333,0.6704877414214913,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
STORM LAKE PUBLIC LIBRARY,STORM LAKE,IA,42.6449542,-95.19832739,11.104024460926164,2050,0.8686320590611476,10.226341080746375,0.8776833801797892,1.6918286242973832,10.288825137829662,0.35813631595906337,0.8705453049140132,0.1167191048730441,0.6415719005676153,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
CHEROKEE PUBLIC LIBRARY,CHEROKEE,IA,42.74859065,-95.55134516,9.392745258631441,2404,0.872196559560142,10.084345759801433,-0.6916005011699919,-1.3331339647996128,10.209241149382589,0.4884783822004514,0.7756003177879887,-0.39501778101034435,0.7214312055973375,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
M-C COMMUNITY LIBRARY,CLEGHORN,IA,42.81302754,-95.71430998,8.294299608857235,1875,0.8689400263230941,8.45533262669658,-0.16103301783934398,-0.31040837184564807,10.199874662498237,0.5551223313951056,0.6965127888914229,-0.41383730405234487,0.757023227110223,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
MARCUS PUBLIC LIBRARY,MARCUS,IA,42.82322626,-95.80685809,9.13108069099055,1733,0.8658162033821876,8.968627242995211,0.16245344799533967,0.3131464029523057,10.194122771326729,0.5872332533267514,0.6573607711468116,-0.41613016935782565,0.7734312711211041,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
QUIMBY PUBLIC LIBRARY,QUIMBY,IA,42.63019501,-95.64197248,7.355641102974253,960,0.8708869997611318,7.578202193863649,-0.22256109088939535,-0.4290103159346588,10.203772570405256,0.5274074271382337,0.7351310479213439,-0.39655938141928165,0.7305123826280464,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
KIRCHNER FRENCH MEMORIAL LIBRARY,PETERSON,IA,42.91760503,-95.34386632,7.751475318021456,1081,0.8758239911153379,7.8421252941599775,-0.0906499761385211,-0.17473752823211586,10.224390707581806,0.38008793473378416,0.84518653578221,-0.2002824051858634,0.695474714973854,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
ROYAL PUBLIC LIBRARY,ROYAL,IA,43.06450655,-95.28432706,7.653020413804189,624,0.8793233522166138,7.310259299305663,0.34276111449852564,0.6607087224163801,10.22423312548755,0.35363072754009317,0.8377700354021714,-0.10852611368063728,0.702044192085743,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
SPENCER PUBLIC LIBRARY,SPENCER,IA,43.14044555,-95.14360488,10.734852004820683,2468,0.8810401449709516,11.025571671113257,-0.2907196662925742,-0.560393262749498,10.24984451882618,0.3417628563556713,0.7944431854954066,0.1571376709941034,0.7052373298198078,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
WEBB PUBLIC LIBRARY,WEBB,IA,42.948649,-95.01178797,6.559615237493242,1040,0.8728498738090852,6.673627256058959,-0.11401201856571674,-0.21977036466600514,10.333270677792537,0.3271270596120667,0.7795356548871258,0.6377058737648417,0.6683341184291284,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
ARNOLDS PARK PUBLIC LIBRARY,ARNOLDS PARK,IA,43.37037618,-95.12619443,9.549736900114642,2080,0.8881896111245523,9.704724039823606,-0.1549871397089646,-0.29875429486187965,10.215096480815548,0.37131351485449193,0.7499027804720863,0.03449664763942856,0.7343856158516209,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
LAKE PARK PUBLIC LIBRARY,LAKE PARK,IA,43.44578336,-95.32380817,8.969923491991516,1542,0.8864748983335548,8.703486763380345,0.2664367286111702,0.5135853021806044,10.197560971176669,0.40867090685990115,0.747832078348213,-0.13229044176339677,0.7433357202130398,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
MILFORD MEMORIAL LIBRARY,MILFORD,IA,43.32384251,-95.15105304,9.944245545008295,2218,0.8867049975639703,10.085127145679547,-0.14088160067125166,-0.27156435912416693,10.217331690438696,0.3673888915360209,0.7643894026199131,0.01872071692933355,0.7283835831161067,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
SPIRIT LAKE PUBLIC LIBRARY,SPIRIT LAKE,IA,43.42455456,-95.1009855,10.59383080576334,2411,0.889910559997442,10.54778987803389,0.046040927729448455,0.08874881441406804,10.205250303509189,0.3848692688127273,0.7356836483392895,-0.01039463756587232,0.7420023284381555,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
TERRIL PUBLIC LIBRARY,TERRIL,IA,43.30653799,-94.97122744,6.8679744089702925,1040,0.8857648043134178,7.1007604515244,-0.23278604255410773,-0.4487200043018625,10.263926326738865,0.36615890498428955,0.6991104074579501,0.4066278459527391,0.7295715767901088,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
ARMSTRONG PUBLIC LIBRARY,ARMSTRONG,IA,43.39751102,-94.48022251,8.09437844497296,1202,0.8879217447557586,8.032505252611363,0.06187319236159716,0.11926719848855442,10.239730369057776,0.4723700237778765,0.527330171573098,0.44204533515079314,0.7940365477401798,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
SHENANDOAH PUBLIC LIBRARY,SHENANDOAH,IA,40.76437402,-95.37381251,10.733348556411896,2526,0.9142173542043711,10.351856094130882,0.3814924622810132,0.7353675393836179,10.041125165999997,0.5288153473048336,0.4928109629198254,-0.14159599226640857,0.6874667282170642,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
LIED PUBLIC LIBRARY-CLARINDA,CLARINDA,IA,40.73507747,-95.03730802,10.528275589332711,2496,0.9059655456885497,10.282048167980196,0.24622742135251485,0.4746297001155292,10.038736567378177,0.5837266964844792,0.49542151467066664,-0.18734692904300532,0.6601400028097552,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
LIED PUBLIC LIBRARY-ESSEX,ESSEX,IA,40.8334383,-95.30650977,8.172164452111904,1260,0.9123979622324122,8.332679417429679,-0.1605149653177751,-0.30940977018054633,10.053624930058367,0.5571463426915486,0.506634721465365,-0.15308732983651585,0.6565885239499789,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
ELLIOTT PUBLIC LIBRARY,ELLIOTT,IA,41.14931674,-95.16266307,7.454719949364001,960,0.9054816140531406,7.565247772517592,-0.11052782315359178,-0.21305420521261415,10.109392643259017,0.611736660679552,0.5797931216687991,-0.173165025360112,0.5647294429727021,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
RED OAK PUBLIC LIBRARY,RED OAK,IA,41.0081294,-95.23031416,9.431962766918454,2356,0.9094410923597191,9.949923442387224,-0.5179606754687693,-0.9984246219165794,10.08097600472686,0.5854268221737315,0.5428965999194102,-0.1633558912071613,0.6088130270445178,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
STANTON PUBLIC LIBRARY,STANTON,IA,40.98417346,-95.10149973,8.51959031601596,1040,0.9067455378693042,7.937431678140976,0.5821586378749828,1.12217306340826,10.084443238582613,0.612501483197931,0.551705440277525,-0.18440302801487538,0.5884878173121711,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
VILLISCA PUBLIC LIBRARY,VILLISCA,IA,40.92994582,-94.97729351,8.859505484519133,1502,0.9054181797691276,8.226878549538778,0.6326269349803546,1.219456106007201,10.077132021092616,0.6272200305657011,0.5554785707587298,-0.20790548355548838,0.5831439107783174,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
GLENWOOD PUBLIC LIBRARY,GLENWOOD,IA,41.04819549,-95.74188141,10.208690238705898,2532,0.923970961592611,10.169874329857318,0.038815908848579994,0.07482181746986433,10.033135072764274,0.45305043268569434,0.5096870829498168,-0.09876233995312696,0.729215353329997,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
LEWIS PUBLIC LIBRARY,LEWIS,IA,41.30572582,-95.08924078,8.699681400989514,1008,0.9007973551604682,7.864736915692216,0.8349444852972976,1.609444831501598,10.14476207135159,0.6267309694326711,0.6467400086543121,-0.18466287683541183,0.5103086054846937,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
MALVERN PUBLIC LIBRARY,MALVERN,IA,41.00404,-95.5851425,8.476996001664824,1650,0.9206830222522113,8.555864966249224,-0.07886896458439985,-0.1520283679352014,10.047236361055186,0.4888727726168473,0.5151423532422321,-0.11349182634404628,0.6950972773239988,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
SILVER CITY PUBLIC LIBRARY,SILVER CITY,IA,41.1129094,-95.63744901,8.19671240721307,969,0.920865675788449,7.358793946988302,0.8379184602247678,1.6151774863790394,10.050511481218253,0.4826660955140953,0.5233261361287406,-0.10948607593639853,0.6938913129888961,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
EMERSON PUBLIC LIBRARY,EMERSON,IA,41.01698748,-95.40238198,7.017506142941256,1040,0.9147793810823077,7.349705047421003,-0.3321989044797471,-0.6403489324862692,10.067895521290923,0.540112558304361,0.5291561695303106,-0.13680376151731105,0.6467254923651292,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
HAMBURG PUBLIC LIBRARY,HAMBURG,IA,40.60619121,-95.65713174,7.7142311448490855,1453,0.9212372151009016,8.352672690815675,-0.6384415459665895,-1.230664390825869,10.005170830164497,0.41117264566401157,0.4646958592028785,-0.09554175469262191,0.7949374605915375,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
RANDOLPH PUBLIC LIBRARY,RANDOLPH,IA,40.87261599,-95.56613754,8.045908742270779,1050,0.9212291590809772,7.604261361023408,0.44164738124737113,0.8513225820537051,10.038242797645731,0.48488670485198626,0.5014756531721452,-0.11355252818182497,0.7081075861196873,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
SIDNEY PUBLIC LIBRARY,SIDNEY,IA,40.7494145,-95.64730488,8.20631072579402,1560,0.9222563524370082,8.48753306093178,-0.28122233513775896,-0.5420861407679284,10.020738423562637,0.449267677606785,0.4829177172417001,-0.10414640329149022,0.7527870537726017,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
LAKIN LIBRARY & ENVISIONING CENTER,TABOR,IA,40.899863,-95.67137753,9.368454615069874,1600,0.9239038616007819,8.652202946310567,0.7162516687593072,1.3806517279152963,10.030661302246953,0.46083359316645406,0.49882309136564273,-0.10302929599965283,0.7300433912389848,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
ANITA PUBLIC LIBRARY,ANITA,IA,41.44497714,-94.76752766,8.820404065485645,1663,0.9030562182991566,8.86204231397715,-0.041638248491505436,-0.08026217911190932,10.171367370468346,0.5740255943470874,0.805115946997086,-0.18739226087760844,0.432978436678037,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
ATLANTIC PUBLIC LIBRARY,ATLANTIC,IA,41.405419,-95.0144675,10.636984616189265,2586,0.8984645707716655,10.440839809138211,0.19614480705105386,0.3780901023878151,10.165828827122716,0.6128495975774733,0.7113774695267988,-0.19148585468948892,0.4777046321848077,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
CUMBERLAND PUBLIC LIBRARY,CUMBERLAND,IA,41.27294713,-94.87051292,7.884952945759814,775,0.9015932558775454,7.304251201131437,0.5807017446283771,1.1193647457930307,10.15107668703953,0.6403354762709981,0.7040112102172903,-0.20658712209915492,0.4620712572461405,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
GRISWOLD PUBLIC LIBRARY,GRISWOLD,IA,41.23475004,-95.14239219,9.523105224795426,1654,0.9032868007838515,8.771395859561602,0.7517093652338236,1.44900023171737,10.126275903684355,0.6189570989864209,0.6082063758773816,-0.17673773239518298,0.5406860860708582,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
MASSENA PUBLIC LIBRARY,MASSENA,IA,41.25269896,-94.76885108,7.415776975415394,960,0.9047773445443503,7.815881974146906,-0.4001049987315124,-0.7712451948671734,10.143459895088686,0.6185729282909884,0.733389566760285,-0.2102147043604465,0.4564470515380514,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
AVOCA PUBLIC LIBRARY,AVOCA,IA,41.47836804,-95.33935627,9.09884999594282,2132,0.9034900823573738,9.38720155246822,-0.28835155652540045,-0.555828477793946,10.131317174283371,0.5209111314398646,0.6694045968156583,-0.1526562338664763,0.5652174610183472,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
COUNCIL BLUFFS PUBLIC LIBRARY,COUNCIL BLUFFS,IA,41.25827523,-95.84984141,12.069118258281168,3374,0.9227261913178898,12.308552375119815,-0.23943411683864646,-0.46153487880562033,10.031429754325696,0.4438994664063645,0.5255331937559615,-0.09777359632006136,0.7298497838834566,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
ECKELS MEMORIAL LIBRARY,OAKLAND,IA,41.30756137,-95.39829991,8.400659375160286,1776,0.9099074456131647,8.942093777511433,-0.5414344023511468,-1.0436727420876712,10.103519625087875,0.5420779725376951,0.5874182788041963,-0.13963809255040271,0.6028355077822126,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
WALNUT PUBLIC LIBRARY,WALNUT,IA,41.47686534,-95.22217047,8.38958706681109,1212,0.8993212568884236,8.219255807667343,0.17033125914374736,0.32833172683864276,10.150713031068577,0.5537188214502793,0.6941619833042422,-0.1697955292936255,0.5291252439926334,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
BONDURANT COMMUNITY LIBRARY,BONDURANT,IA,41.7029919,-93.46266566,10.244805174153818,3172,0.911630872739668,10.907286449422148,-0.6624812752683304,-1.27700354122053,10.156472262786954,-0.11016816644398224,0.9920417716155363,0.30516289208354674,0.7641359712713148,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
CENTRAL CITY PUBLIC LIBRARY,CENTRAL CITY,IA,42.205718,-91.5245575,8.333510708982942,1976,0.909767823654793,8.202114316824087,0.13139639215885524,0.25328060483293924,10.087430734874447,0.023428573531866337,0.7639551987548931,0.07325548566392329,0.9757782498570544,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
HIAWATHA PUBLIC LIBRARY,HIAWATHA,IA,42.03686666,-91.67237941,11.600148486228296,3036,0.9061528582010885,11.504404443424503,0.09574404280379234,0.18455688677644602,10.124304927523905,-0.08138160757558863,0.9271421416854078,0.16012637112056005,0.8893671424255872,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
LISBON PUBLIC LIBRARY,LISBON,IA,41.92123654,-91.38530409,7.151485463904735,1608,0.9109777495797219,9.012000338481014,-1.8605148745762792,-3.5863414892217964,10.049480782781048,0.08202348606473105,0.6289396411133388,0.018670494496387025,1.0432514741245846,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
MARION PUBLIC LIBRARY,MARION,IA,42.03333767,-91.59855404,11.792766879642848,3082,0.9078081682229855,12.245570876959489,-0.4528039973166411,-0.8728281532454721,10.101346725438308,-0.039820969657400875,0.8583881177938932,0.08921866150235233,0.9271699277117104,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
SPRINGVILLE MEMORIAL LIBRARY,SPRINGVILLE,IA,42.06013071,-91.44342647,9.635934851379513,2102,0.9103817126206453,8.966759893918631,0.6691749574608821,1.2899063298468667,10.06391874844572,0.05626163012076102,0.6884954657900741,0.027140485622089122,1.0152933778077362,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
WEST BRANCH PUBLIC LIBRARY,WEST BRANCH,IA,41.67351338,-91.34663887,9.630694092578098,2373,0.911837337988171,9.757135238291182,-0.12644114571308407,-0.24372883711496532,10.037272122711377,0.09128611597018832,0.6092858539601222,0.036906143755939355,1.0415682888996818,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
SHELLSBURG PUBLIC LIBRARY,SHELLSBURG,IA,42.09449,-91.87006,8.569975376855206,1352,0.9015351178914903,8.391887577224828,0.17808779963037757,0.3432832885488741,10.216733135602821,-0.17952792409630106,1.0562880887570592,0.5732463764290737,0.8010149771209558,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
ANAMOSA LIBRARY & LEARNING CENTER,ANAMOSA,IA,42.10651931,-91.27885785,10.682215921186279,2383,0.9109061370374126,10.00579493461822,0.6764209865680595,1.3038738262503005,10.032002260200297,0.16076266275525658,0.5134495801033455,0.051952718949179855,1.0939198625473114,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
CASCADE PUBLIC LIBRARY,CASCADE,IA,42.29855873,-91.01488079,9.392745258631441,2288,0.9070467854487051,9.527892416435998,-0.13514715780455688,-0.2605106069336164,9.994222439578483,0.3216444445486129,0.3132542270601182,0.10900538196201123,1.1601198060753841,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
ROSS & ELIZABETH BATY MONTICELLO PUBLIC LIBRARY,MONTICELLO,IA,42.23741262,-91.18752344,9.8230364281385,2565,0.909705303798862,9.624859124589824,0.19817730354867713,0.3820079568568821,10.019707696459506,0.2218328156925713,0.43636621155870287,0.07418514210649661,1.1242033033679435,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
MORLEY PUBLIC LIBRARY,MORLEY,IA,42.00601459,-91.24407706,6.0330862217988015,852,0.910924920879207,7.164799984127675,-1.1317137623288733,-2.1814993662373596,10.022854328588437,0.1822657218843298,0.45746299798239265,0.03730244210857647,1.1238316375557371,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
OLIN PUBLIC LIBRARY,OLIN,IA,41.99365275,-91.137807,8.738895704934043,1912,0.9106192056188738,8.33568863868717,0.40320706624687297,0.7772247619132248,10.004215680003128,0.24919148075127967,0.3466382398410575,0.06281631197314061,1.169278810303458,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
WREGIE MEMORIAL LIBRARY,OXFORD JUNCTION,IA,41.9837067,-90.95662171,6.947937068614969,1320,0.9083447589540199,7.575835201162468,-0.6278981325474984,-1.210340833352825,9.975174592226255,0.33797384868029007,0.2131998720768754,0.1291484305273022,1.211833632474274,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
